frame,EyeAspectRatio,left_eye_landmarks,right_eye_landmarks,Label
"[[[ 19   0   0]
  [ 19   0   0]
  [ 19   0   0]
  ...
  [ 11   0  17]
  [ 12   0  18]
  [ 12   0  18]]

 [[ 63  44  43]
  [ 63  44  43]
  [ 63  44  43]
  ...
  [ 59  44  65]
  [ 60  45  66]
  [ 60  45  66]]

 [[118  85  81]
  [118  85  81]
  [118  85  81]
  ...
  [112  90 126]
  [113  91 127]
  [113  91 127]]

 ...

 [[187 150  97]
  [187 150  97]
  [187 150  97]
  ...
  [196 154  95]
  [196 154  95]
  [196 154  95]]

 [[187 150  97]
  [187 150  97]
  [187 150  97]
  ...
  [196 154  95]
  [196 154  95]
  [196 154  95]]

 [[187 150  97]
  [187 150  97]
  [187 150  97]
  ...
  [196 154  95]
  [196 154  95]
  [196 154  95]]]",0.2731000812308161,"[(290, 153), (295, 150), (302, 151), (307, 155), (301, 156), (294, 155)]","[(335, 158), (341, 156), (348, 156), (353, 160), (347, 161), (341, 160)]",0
"[[[ 19   0   0]
  [ 19   0   0]
  [ 19   0   0]
  ...
  [ 11   0  17]
  [ 12   0  18]
  [ 12   0  18]]

 [[ 63  44  43]
  [ 63  44  43]
  [ 63  44  43]
  ...
  [ 59  44  65]
  [ 60  45  66]
  [ 60  45  66]]

 [[118  85  81]
  [118  85  81]
  [118  85  81]
  ...
  [112  90 126]
  [113  91 127]
  [113  91 127]]

 ...

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [196 154  95]
  [196 154  95]
  [196 154  95]]

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [196 154  95]
  [196 154  95]
  [196 154  95]]

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [196 154  95]
  [196 154  95]
  [196 154  95]]]",0.2870954018896252,"[(290, 152), (295, 149), (302, 150), (307, 155), (301, 155), (295, 154)]","[(335, 158), (341, 155), (347, 156), (353, 159), (347, 160), (341, 160)]",0
"[[[ 19   0   0]
  [ 19   0   0]
  [ 19   0   0]
  ...
  [ 11   0  17]
  [ 12   0  18]
  [ 12   0  18]]

 [[ 63  44  43]
  [ 63  44  43]
  [ 63  44  43]
  ...
  [ 59  44  65]
  [ 60  45  66]
  [ 60  45  66]]

 [[118  85  81]
  [118  85  81]
  [118  85  81]
  ...
  [112  90 126]
  [113  91 127]
  [113  91 127]]

 ...

 [[187 150  97]
  [187 150  97]
  [187 150  97]
  ...
  [196 154  95]
  [196 154  95]
  [196 154  95]]

 [[187 150  97]
  [187 150  97]
  [187 150  97]
  ...
  [196 154  95]
  [196 154  95]
  [196 154  95]]

 [[187 150  97]
  [187 150  97]
  [187 150  97]
  ...
  [196 154  95]
  [196 154  95]
  [196 154  95]]]",0.2590935673666259,"[(290, 150), (295, 148), (302, 149), (307, 153), (301, 153), (295, 153)]","[(335, 156), (341, 154), (348, 154), (354, 158), (348, 159), (341, 158)]",0
"[[[ 19   0   0]
  [ 19   0   0]
  [ 19   0   0]
  ...
  [ 11   0  17]
  [ 12   0  18]
  [ 12   0  18]]

 [[ 63  44  43]
  [ 63  44  43]
  [ 63  44  43]
  ...
  [ 59  44  65]
  [ 60  45  66]
  [ 60  45  66]]

 [[118  85  81]
  [118  85  81]
  [118  85  81]
  ...
  [112  90 126]
  [113  91 127]
  [113  91 127]]

 ...

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [194 152  93]
  [194 152  93]
  [194 152  93]]

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [194 152  93]
  [194 152  93]
  [194 152  93]]

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [194 152  93]
  [194 152  93]
  [194 152  93]]]",0.2662269860653251,"[(290, 149), (296, 147), (302, 147), (308, 152), (301, 152), (295, 151)]","[(335, 155), (342, 152), (348, 153), (354, 157), (348, 158), (341, 157)]",0
"[[[ 19   0   0]
  [ 19   0   0]
  [ 19   0   0]
  ...
  [ 11   0  17]
  [ 12   0  18]
  [ 12   0  18]]

 [[ 63  44  43]
  [ 63  44  43]
  [ 63  44  43]
  ...
  [ 59  44  65]
  [ 60  45  66]
  [ 60  45  66]]

 [[118  85  81]
  [118  85  81]
  [118  85  81]
  ...
  [112  90 126]
  [113  91 127]
  [113  91 127]]

 ...

 [[185 148  95]
  [185 148  95]
  [185 148  95]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]

 [[185 148  95]
  [185 148  95]
  [185 148  95]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]

 [[185 148  95]
  [185 148  95]
  [185 148  95]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]]",0.2798408449994082,"[(291, 148), (296, 145), (302, 146), (308, 150), (301, 151), (295, 150)]","[(335, 153), (342, 151), (348, 151), (354, 155), (348, 156), (341, 155)]",0
"[[[ 19   0   0]
  [ 19   0   0]
  [ 19   0   0]
  ...
  [ 11   0  17]
  [ 11   0  17]
  [ 11   0  17]]

 [[ 63  44  43]
  [ 63  44  43]
  [ 63  44  43]
  ...
  [ 59  44  65]
  [ 59  44  65]
  [ 59  44  65]]

 [[118  85  81]
  [118  85  81]
  [118  85  81]
  ...
  [112  90 126]
  [112  90 126]
  [112  90 126]]

 ...

 [[185 148  95]
  [185 148  95]
  [185 148  95]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]

 [[185 148  95]
  [185 148  95]
  [185 148  95]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]

 [[185 148  95]
  [185 148  95]
  [185 148  95]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]]",0.2606253854083726,"[(292, 147), (297, 144), (303, 145), (309, 150), (302, 150), (296, 150)]","[(336, 153), (342, 150), (349, 151), (354, 155), (348, 156), (342, 155)]",0
"[[[ 19   0   0]
  [ 19   0   0]
  [ 19   0   0]
  ...
  [ 11   0  17]
  [ 11   0  17]
  [ 11   0  17]]

 [[ 63  44  43]
  [ 63  44  43]
  [ 63  44  43]
  ...
  [ 59  44  65]
  [ 59  44  65]
  [ 59  44  65]]

 [[118  85  81]
  [118  85  81]
  [118  85  81]
  ...
  [112  90 126]
  [112  90 126]
  [112  90 126]]

 ...

 [[184 147  94]
  [184 147  94]
  [184 147  94]
  ...
  [190 149  93]
  [190 149  93]
  [190 149  93]]

 [[184 147  94]
  [184 147  94]
  [184 147  94]
  ...
  [190 149  93]
  [190 149  93]
  [190 149  93]]

 [[184 147  94]
  [184 147  94]
  [184 147  94]
  ...
  [190 149  93]
  [190 149  93]
  [190 149  93]]]",0.29352701340671716,"[(292, 147), (297, 144), (304, 145), (309, 149), (303, 150), (296, 149)]","[(336, 153), (343, 150), (349, 151), (355, 155), (349, 156), (342, 155)]",0
"[[[ 19   0   0]
  [ 19   0   0]
  [ 19   0   0]
  ...
  [ 11   0  17]
  [ 12   0  18]
  [ 12   0  18]]

 [[ 63  44  43]
  [ 63  44  43]
  [ 63  44  43]
  ...
  [ 59  44  65]
  [ 60  45  66]
  [ 60  45  66]]

 [[118  85  81]
  [118  85  81]
  [118  85  81]
  ...
  [112  90 126]
  [113  91 127]
  [113  91 127]]

 ...

 [[186 149  96]
  [186 149  96]
  [187 150  97]
  ...
  [194 152  93]
  [194 152  93]
  [194 152  93]]

 [[186 149  96]
  [186 149  96]
  [187 150  97]
  ...
  [194 152  93]
  [194 152  93]
  [194 152  93]]

 [[186 149  96]
  [186 149  96]
  [187 150  97]
  ...
  [194 152  93]
  [194 152  93]
  [194 152  93]]]",0.2995637244251568,"[(292, 147), (297, 144), (304, 145), (310, 150), (303, 151), (296, 150)]","[(337, 154), (344, 150), (350, 151), (356, 156), (350, 157), (343, 156)]",0
"[[[ 19   0   0]
  [ 19   0   0]
  [ 19   0   0]
  ...
  [ 11   0  17]
  [ 12   0  18]
  [ 12   0  18]]

 [[ 63  44  43]
  [ 63  44  43]
  [ 63  44  43]
  ...
  [ 59  44  65]
  [ 60  45  66]
  [ 60  45  66]]

 [[118  85  81]
  [118  85  81]
  [118  85  81]
  ...
  [112  90 126]
  [113  91 127]
  [113  91 127]]

 ...

 [[187 150  97]
  [187 150  97]
  [187 150  97]
  ...
  [194 152  93]
  [194 152  93]
  [194 152  93]]

 [[187 150  97]
  [187 150  97]
  [187 150  97]
  ...
  [194 152  93]
  [194 152  93]
  [194 152  93]]

 [[187 150  97]
  [187 150  97]
  [187 150  97]
  ...
  [194 152  93]
  [194 152  93]
  [194 152  93]]]",0.3276557068532971,"[(292, 148), (298, 146), (304, 147), (310, 152), (303, 152), (297, 151)]","[(337, 155), (344, 152), (351, 152), (356, 157), (350, 158), (343, 157)]",0
"[[[ 19   0   0]
  [ 19   0   0]
  [ 19   0   0]
  ...
  [ 10   0  13]
  [ 11   0  14]
  [ 11   0  14]]

 [[ 63  44  43]
  [ 63  44  43]
  [ 63  44  43]
  ...
  [ 58  45  61]
  [ 59  46  62]
  [ 59  46  62]]

 [[118  85  81]
  [118  85  81]
  [118  85  81]
  ...
  [111  91 122]
  [112  92 123]
  [112  92 123]]

 ...

 [[176 142  93]
  [176 142  93]
  [176 142  93]
  ...
  [186 147  92]
  [186 147  92]
  [186 147  92]]

 [[176 142  93]
  [176 142  93]
  [176 142  93]
  ...
  [186 147  92]
  [186 147  92]
  [186 147  92]]

 [[176 142  93]
  [176 142  93]
  [176 142  93]
  ...
  [186 147  92]
  [186 147  92]
  [186 147  92]]]",0.2539848300507977,"[(292, 149), (298, 146), (304, 147), (310, 152), (303, 152), (297, 152)]","[(337, 155), (344, 152), (350, 153), (356, 157), (350, 158), (343, 157)]",0
"[[[ 19   0   0]
  [ 19   0   0]
  [ 19   0   0]
  ...
  [  9   0  15]
  [  9   0  14]
  [ 10   0  15]]

 [[ 63  44  43]
  [ 63  44  43]
  [ 63  44  43]
  ...
  [ 57  42  63]
  [ 57  43  62]
  [ 58  44  63]]

 [[118  85  81]
  [118  85  81]
  [118  85  81]
  ...
  [110  88 124]
  [110  89 122]
  [111  90 123]]

 ...

 [[173 138  92]
  [173 138  92]
  [173 138  92]
  ...
  [181 144  89]
  [181 144  89]
  [181 144  89]]

 [[173 138  92]
  [173 138  92]
  [173 138  92]
  ...
  [181 144  89]
  [181 144  89]
  [181 144  89]]

 [[173 138  92]
  [173 138  92]
  [173 138  92]
  ...
  [181 144  89]
  [181 144  89]
  [181 144  89]]]",0.27343256449433073,"[(294, 151), (299, 149), (305, 150), (311, 153), (304, 154), (299, 153)]","[(337, 156), (343, 154), (349, 155), (354, 159), (348, 160), (342, 159)]",0
"[[[ 19   0   0]
  [ 19   0   0]
  [ 19   0   0]
  ...
  [  9   0  14]
  [ 10   0  15]
  [ 10   0  15]]

 [[ 63  44  43]
  [ 63  44  43]
  [ 63  44  43]
  ...
  [ 57  43  62]
  [ 58  44  63]
  [ 58  44  63]]

 [[118  85  81]
  [118  85  81]
  [118  85  81]
  ...
  [110  89 122]
  [111  90 123]
  [111  90 123]]

 ...

 [[173 138  92]
  [173 138  92]
  [173 138  92]
  ...
  [181 144  89]
  [181 144  89]
  [181 144  89]]

 [[173 138  92]
  [173 138  92]
  [173 138  92]
  ...
  [181 144  89]
  [181 144  89]
  [181 144  89]]

 [[173 138  92]
  [173 138  92]
  [173 138  92]
  ...
  [181 144  89]
  [181 144  89]
  [181 144  89]]]",0.24727462597089606,"[(294, 153), (299, 152), (305, 152), (310, 155), (304, 156), (299, 155)]","[(337, 158), (343, 157), (349, 158), (354, 161), (348, 162), (342, 161)]",0
"[[[ 19   0   0]
  [ 19   0   0]
  [ 19   0   0]
  ...
  [  9   0  15]
  [  9   0  14]
  [ 10   0  15]]

 [[ 63  44  43]
  [ 63  44  43]
  [ 63  44  43]
  ...
  [ 57  42  63]
  [ 57  43  62]
  [ 58  44  63]]

 [[118  85  81]
  [118  85  81]
  [118  85  81]
  ...
  [110  88 124]
  [110  89 122]
  [111  90 123]]

 ...

 [[177 141  91]
  [177 141  91]
  [177 141  91]
  ...
  [188 148  89]
  [188 148  89]
  [188 148  89]]

 [[177 141  91]
  [177 141  91]
  [177 141  91]
  ...
  [188 148  89]
  [188 148  89]
  [188 148  89]]

 [[177 141  91]
  [177 141  91]
  [177 141  91]
  ...
  [188 148  89]
  [188 148  89]
  [188 148  89]]]",0.24828927927652,"[(294, 151), (300, 150), (305, 150), (311, 154), (305, 154), (299, 154)]","[(337, 157), (343, 155), (349, 156), (354, 159), (348, 160), (342, 159)]",0
"[[[ 19   0   0]
  [ 19   0   0]
  [ 19   0   0]
  ...
  [ 11   0  19]
  [ 11   0  19]
  [ 11   0  19]]

 [[ 63  44  43]
  [ 63  44  43]
  [ 63  44  43]
  ...
  [ 59  43  67]
  [ 59  43  67]
  [ 59  43  67]]

 [[118  85  81]
  [118  85  81]
  [118  85  81]
  ...
  [112  89 127]
  [112  89 127]
  [112  89 127]]

 ...

 [[183 147  97]
  [183 147  97]
  [183 147  97]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]

 [[183 147  97]
  [183 147  97]
  [183 147  97]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]

 [[183 147  97]
  [183 147  97]
  [183 147  97]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]]",0.25384040365519495,"[(294, 150), (299, 148), (305, 149), (311, 152), (304, 153), (299, 152)]","[(337, 155), (344, 153), (350, 154), (355, 158), (349, 159), (343, 158)]",0
"[[[ 19   0   1]
  [ 19   0   1]
  [ 19   0   1]
  ...
  [  6   0  14]
  [  6   0  14]
  [  7   0  15]]

 [[ 63  43  45]
  [ 63  43  45]
  [ 63  43  45]
  ...
  [ 54  42  62]
  [ 54  42  62]
  [ 55  43  63]]

 [[118  84  83]
  [118  84  83]
  [118  84  83]
  ...
  [107  87 123]
  [107  87 123]
  [108  88 124]]

 ...

 [[174 139  93]
  [174 139  93]
  [174 139  93]
  ...
  [183 144  89]
  [183 144  89]
  [183 144  89]]

 [[174 139  93]
  [174 139  93]
  [174 139  93]
  ...
  [183 144  89]
  [183 144  89]
  [183 144  89]]

 [[174 139  93]
  [174 139  93]
  [174 139  93]
  ...
  [183 144  89]
  [183 144  89]
  [183 144  89]]]",0.2808213292396766,"[(293, 149), (299, 146), (305, 147), (311, 152), (304, 152), (298, 151)]","[(337, 155), (344, 152), (351, 153), (356, 157), (350, 158), (344, 157)]",0
"[[[ 19   0   3]
  [ 19   0   3]
  [ 19   0   3]
  ...
  [  5   0  13]
  [  6   0  14]
  [  6   0  14]]

 [[ 63  43  47]
  [ 63  43  47]
  [ 63  43  47]
  ...
  [ 52  40  60]
  [ 54  42  62]
  [ 54  42  62]]

 [[118  83  84]
  [118  83  84]
  [118  83  84]
  ...
  [106  86 122]
  [107  87 123]
  [107  87 123]]

 ...

 [[173 139  90]
  [173 139  90]
  [173 139  90]
  ...
  [182 143  88]
  [182 143  88]
  [182 143  88]]

 [[173 139  90]
  [173 139  90]
  [173 139  90]
  ...
  [182 143  88]
  [182 143  88]
  [182 143  88]]

 [[173 139  90]
  [173 139  90]
  [173 139  90]
  ...
  [182 143  88]
  [182 143  88]
  [182 143  88]]]",0.2840454510046292,"[(293, 148), (299, 145), (305, 146), (311, 151), (304, 151), (298, 151)]","[(338, 154), (345, 151), (351, 152), (357, 156), (351, 157), (344, 156)]",0
"[[[ 19   0   3]
  [ 19   0   3]
  [ 19   0   3]
  ...
  [ 10   0  13]
  [ 11   0  14]
  [ 11   0  14]]

 [[ 63  43  47]
  [ 63  43  47]
  [ 63  43  47]
  ...
  [ 58  45  61]
  [ 59  46  62]
  [ 59  46  62]]

 [[118  83  84]
  [118  83  84]
  [118  83  84]
  ...
  [111  91 122]
  [112  92 123]
  [112  92 123]]

 ...

 [[179 143  93]
  [179 143  93]
  [179 143  93]
  ...
  [187 149  92]
  [187 149  92]
  [187 149  92]]

 [[179 143  93]
  [179 143  93]
  [179 143  93]
  ...
  [187 149  92]
  [187 149  92]
  [187 149  92]]

 [[179 143  93]
  [179 143  93]
  [179 143  93]
  ...
  [187 149  92]
  [187 149  92]
  [187 149  92]]]",0.29348074142227104,"[(293, 148), (298, 145), (305, 146), (310, 150), (304, 151), (297, 150)]","[(338, 153), (344, 150), (351, 151), (356, 155), (350, 156), (344, 155)]",0
"[[[ 19   0   3]
  [ 19   0   3]
  [ 19   0   3]
  ...
  [ 10   0  13]
  [ 11   0  14]
  [ 11   0  14]]

 [[ 63  43  47]
  [ 63  43  47]
  [ 63  43  47]
  ...
  [ 58  45  61]
  [ 59  46  62]
  [ 59  46  62]]

 [[118  83  84]
  [118  83  84]
  [118  83  84]
  ...
  [111  91 122]
  [112  92 123]
  [112  92 123]]

 ...

 [[181 145  95]
  [181 145  95]
  [181 145  95]
  ...
  [190 149  93]
  [190 149  93]
  [190 149  93]]

 [[181 145  95]
  [181 145  95]
  [181 145  95]
  ...
  [190 149  93]
  [190 149  93]
  [190 149  93]]

 [[181 145  95]
  [181 145  95]
  [181 145  95]
  ...
  [190 149  93]
  [190 149  93]
  [190 149  93]]]",0.2988137369493663,"[(292, 147), (298, 144), (304, 145), (310, 150), (303, 150), (297, 150)]","[(337, 153), (344, 149), (351, 150), (357, 154), (350, 156), (344, 155)]",0
"[[[ 19   0   3]
  [ 19   0   3]
  [ 19   0   3]
  ...
  [ 10   0  13]
  [ 11   0  14]
  [ 11   0  14]]

 [[ 63  43  47]
  [ 63  43  47]
  [ 63  43  47]
  ...
  [ 58  45  61]
  [ 59  46  62]
  [ 59  46  62]]

 [[118  83  84]
  [118  83  84]
  [118  83  84]
  ...
  [111  91 122]
  [112  92 123]
  [112  92 123]]

 ...

 [[184 146  96]
  [184 146  96]
  [184 146  96]
  ...
  [188 150  93]
  [188 150  93]
  [188 150  93]]

 [[184 146  96]
  [184 146  96]
  [184 146  96]
  ...
  [188 150  93]
  [188 150  93]
  [188 150  93]]

 [[184 146  96]
  [184 146  96]
  [184 146  96]
  ...
  [188 150  93]
  [188 150  93]
  [188 150  93]]]",0.284714705305177,"[(292, 147), (297, 144), (304, 145), (310, 150), (303, 150), (296, 150)]","[(337, 152), (343, 149), (350, 149), (356, 154), (350, 155), (343, 154)]",0
"[[[ 16   0   2]
  [ 16   0   2]
  [ 16   0   2]
  ...
  [  5   0  13]
  [  6   0  14]
  [  6   0  14]]

 [[ 60  43  46]
  [ 60  43  46]
  [ 60  43  46]
  ...
  [ 52  40  60]
  [ 54  42  62]
  [ 54  42  62]]

 [[115  82  83]
  [114  81  82]
  [115  82  83]
  ...
  [106  86 122]
  [107  87 123]
  [107  87 123]]

 ...

 [[175 140  94]
  [175 140  94]
  [175 140  94]
  ...
  [185 146  91]
  [185 146  91]
  [185 146  91]]

 [[175 140  94]
  [175 140  94]
  [175 140  94]
  ...
  [185 146  91]
  [185 146  91]
  [185 146  91]]

 [[175 140  94]
  [175 140  94]
  [175 140  94]
  ...
  [185 146  91]
  [185 146  91]
  [185 146  91]]]",0.3112034577542667,"[(292, 147), (297, 144), (304, 144), (309, 149), (303, 150), (296, 149)]","[(337, 152), (343, 148), (350, 149), (355, 153), (349, 154), (343, 153)]",0
"[[[ 16   0   2]
  [ 16   0   2]
  [ 16   0   2]
  ...
  [  5   0  13]
  [  6   0  14]
  [  6   0  14]]

 [[ 60  43  46]
  [ 60  43  46]
  [ 60  43  46]
  ...
  [ 52  40  60]
  [ 54  42  62]
  [ 54  42  62]]

 [[115  82  83]
  [114  81  82]
  [115  82  83]
  ...
  [106  86 122]
  [107  87 123]
  [107  87 123]]

 ...

 [[175 141  92]
  [175 141  92]
  [175 141  92]
  ...
  [183 144  89]
  [183 144  89]
  [183 144  89]]

 [[175 141  92]
  [175 141  92]
  [175 141  92]
  ...
  [183 144  89]
  [183 144  89]
  [183 144  89]]

 [[175 141  92]
  [175 141  92]
  [175 141  92]
  ...
  [183 144  89]
  [183 144  89]
  [183 144  89]]]",0.278800720365591,"[(291, 146), (297, 143), (303, 144), (309, 149), (302, 149), (296, 149)]","[(336, 151), (343, 148), (350, 148), (355, 153), (349, 154), (342, 153)]",0
"[[[ 16   0   2]
  [ 16   0   2]
  [ 16   0   2]
  ...
  [ 10   0  13]
  [ 11   0  14]
  [ 11   0  14]]

 [[ 60  43  46]
  [ 60  43  46]
  [ 60  43  46]
  ...
  [ 58  45  61]
  [ 59  46  62]
  [ 59  46  62]]

 [[115  82  83]
  [114  81  82]
  [115  82  83]
  ...
  [111  91 122]
  [112  92 123]
  [112  92 123]]

 ...

 [[176 142  93]
  [176 142  93]
  [176 142  93]
  ...
  [188 147  91]
  [188 147  91]
  [188 147  91]]

 [[176 142  93]
  [176 142  93]
  [176 142  93]
  ...
  [188 147  91]
  [188 147  91]
  [188 147  91]]

 [[176 142  93]
  [176 142  93]
  [176 142  93]
  ...
  [188 147  91]
  [188 147  91]
  [188 147  91]]]",0.2995097758311319,"[(291, 146), (297, 143), (303, 143), (309, 148), (302, 149), (296, 148)]","[(336, 151), (343, 147), (350, 148), (355, 152), (349, 154), (342, 153)]",0
"[[[ 16   0   2]
  [ 16   0   2]
  [ 16   0   2]
  ...
  [ 11   0  16]
  [ 11   0  16]
  [ 11   0  16]]

 [[ 60  43  46]
  [ 60  43  46]
  [ 60  43  46]
  ...
  [ 59  45  64]
  [ 59  45  64]
  [ 59  45  64]]

 [[115  82  83]
  [114  81  82]
  [115  82  83]
  ...
  [112  91 124]
  [112  91 124]
  [112  91 124]]

 ...

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]]",0.3006729623919562,"[(291, 146), (297, 143), (303, 144), (309, 149), (302, 149), (296, 149)]","[(336, 151), (343, 148), (350, 148), (355, 153), (349, 154), (342, 153)]",0
"[[[ 16   0   0]
  [ 16   0   0]
  [ 16   0   0]
  ...
  [ 11   0  16]
  [ 11   0  16]
  [ 11   0  16]]

 [[ 60  43  44]
  [ 60  43  44]
  [ 60  43  44]
  ...
  [ 59  45  64]
  [ 59  45  64]
  [ 59  45  64]]

 [[115  83  82]
  [115  83  82]
  [115  83  82]
  ...
  [112  91 124]
  [112  91 124]
  [112  91 124]]

 ...

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [190 149  93]
  [190 149  93]
  [190 149  93]]

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [190 149  93]
  [190 149  93]
  [190 149  93]]

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [190 149  93]
  [190 149  93]
  [190 149  93]]]",0.31169124258528,"[(291, 146), (296, 143), (303, 144), (309, 149), (302, 149), (296, 149)]","[(336, 151), (343, 147), (350, 148), (355, 152), (349, 154), (342, 153)]",0
"[[[ 16   0   0]
  [ 16   0   0]
  [ 16   0   0]
  ...
  [ 11   0  16]
  [ 11   0  16]
  [ 11   0  16]]

 [[ 60  43  44]
  [ 60  43  44]
  [ 60  43  44]
  ...
  [ 59  45  64]
  [ 59  45  64]
  [ 59  45  64]]

 [[115  83  82]
  [115  83  82]
  [115  83  82]
  ...
  [112  91 124]
  [112  91 124]
  [112  91 124]]

 ...

 [[186 149  94]
  [186 149  94]
  [186 149  94]
  ...
  [191 150  94]
  [191 150  94]
  [191 150  94]]

 [[186 149  94]
  [186 149  94]
  [186 149  94]
  ...
  [191 150  94]
  [191 150  94]
  [191 150  94]]

 [[186 149  94]
  [186 149  94]
  [186 149  94]
  ...
  [191 150  94]
  [191 150  94]
  [191 150  94]]]",0.3039951132623703,"[(291, 147), (296, 144), (303, 144), (309, 149), (302, 150), (296, 150)]","[(336, 152), (343, 148), (350, 148), (355, 153), (350, 154), (343, 154)]",0
"[[[ 16   0   0]
  [ 16   0   0]
  [ 16   0   0]
  ...
  [ 11   0  16]
  [ 11   0  16]
  [ 11   0  16]]

 [[ 60  43  44]
  [ 60  43  44]
  [ 60  43  44]
  ...
  [ 59  45  64]
  [ 59  45  64]
  [ 59  45  64]]

 [[115  83  82]
  [115  83  82]
  [115  83  82]
  ...
  [112  91 124]
  [112  91 124]
  [112  91 124]]

 ...

 [[186 149  94]
  [186 149  94]
  [186 149  94]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]

 [[186 149  94]
  [186 149  94]
  [186 149  94]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]

 [[186 149  94]
  [186 149  94]
  [186 149  94]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]]",0.3266961621159133,"[(291, 147), (297, 143), (304, 144), (310, 149), (303, 150), (296, 149)]","[(337, 152), (343, 148), (350, 148), (355, 153), (350, 154), (343, 153)]",0
"[[[ 16   0   0]
  [ 16   0   0]
  [ 16   0   0]
  ...
  [ 11   0  16]
  [ 11   0  16]
  [ 11   0  16]]

 [[ 60  43  44]
  [ 60  43  44]
  [ 60  43  44]
  ...
  [ 59  45  64]
  [ 59  45  64]
  [ 59  45  64]]

 [[115  83  82]
  [115  83  82]
  [115  83  82]
  ...
  [112  91 124]
  [112  91 124]
  [112  91 124]]

 ...

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [191 151  92]
  [191 151  92]
  [191 151  92]]]",0.29105714757931933,"[(291, 147), (297, 143), (304, 144), (310, 149), (303, 150), (296, 149)]","[(337, 151), (343, 148), (350, 148), (356, 152), (350, 154), (343, 153)]",0
"[[[ 16   0   0]
  [ 16   0   0]
  [ 16   0   0]
  ...
  [ 11   0  16]
  [ 11   0  16]
  [ 11   0  16]]

 [[ 60  43  44]
  [ 60  43  44]
  [ 60  43  44]
  ...
  [ 59  45  64]
  [ 59  45  64]
  [ 59  45  64]]

 [[115  83  82]
  [115  83  82]
  [115  83  82]
  ...
  [112  91 124]
  [112  91 124]
  [112  91 124]]

 ...

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [192 151  95]
  [192 151  95]
  [192 151  95]]

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [192 151  95]
  [192 151  95]
  [192 151  95]]

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [192 151  95]
  [192 151  95]
  [192 151  95]]]",0.29772626144467584,"[(292, 146), (298, 143), (304, 143), (310, 149), (303, 149), (297, 149)]","[(337, 151), (344, 147), (351, 148), (356, 152), (350, 154), (344, 153)]",0
